,anime_id,name,genre,type,episodes,rating,members
9272,33878,Kochira Katsushikaku Kameari Kouenmae Hashutsujo Ryoutsu no Asakusa Rinyuuaru Daisakusen  Aa Om,"Comedy, Police",Special,1,7.05,101.0
9273,33875,Kochira Katsushikaku Kameari Kouenmae Hashutsujo Ryoutsu vs Nakimushi Aidoru Nihon Ikkai DaiSug,"Comedy, Police",Special,1,6.95,104.0
9274,33879,Kochira Katsushikaku Kameari Kouenmae Hashutsujo Shiiron Tankentai Sumidagawa no Chikai  Omoide n,"Comedy, Police",Special,2,7.2,100.0
9275,33454,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Final  Ryoutsu Kakichi Saigo no Hi,"Comedy, Police, Shounen, Slice of Life",Special,1,7.77,268.0
9276,33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo Washi to Ore  Bokura wa Asakusa Shounen Tanteid,"Comedy, Police",Special,2,7.18,116.0
9277,30235,Kochira Tamago Outou Negaimasu,"Comedy, School",OVA,1,4.5,51.0
9278,32430,Kodanuki Ponpo,"Kids, Music",Music,1,4.86,62.0
9279,26091,Koe wo Kikasete,"Drama, Kids",OVA,1,8.33,47.0
9280,26345,Kogitsune no Okurimono,"Drama, Fantasy, Kids",OVA,1,6.5,52.0
9281,28569,Kogitsune no Shouboutai,"Drama, Fantasy, Kids",OVA,1,6.67,38.0
9282,6261,Koguma no Misha,"Adventure, Comedy, Drama, Kids",TV,26,6.42,153.0
9283,24489,Koha Ginjiro,"Action, Drama, School, Shounen",OVA,3,5.6,74.0
9284,1,1,1,1,1,1,1.0
9285,31587,Kojin Toshi,Dementia,Movie,1,3.79,130.0
9286,30968,Kokoro no Catchball,"Kids, Sports",OVA,1,7.33,34.0
9287,28047,Kokoro no Chikara,"Adventure, Historical, Romance",Movie,1,4.49,148.0
9288,26293,Kokoro no Hanataba,Kids,OVA,1,7.5,46.0
9289,26109,Kokoro no Koukyougaku,"Drama, Kids",OVA,1,6.33,52.0
9290,26117,Kokoroya,"Kids, Psychological, Sci-Fi",OVA,1,8.0,66.0
9291,32759,Kokuen,"Drama, Music",Music,1,4.52,76.0
9292,23829,Komatsu Sakyo Anime Gekijou,"Comedy, Parody, Sci-Fi, Space",TV,24,5.17,76.0
9293,29738,Konchuu Monogatari Tentoumu Chu to Mitsubachi Hatsu Chu,Music,TV,10,5.47,75.0
9294,16263,Konchuu Tsurezuregusa,"Kids, Slice of Life",OVA,1,5.8,83.0
9295,1,1,1,1,1,1,1.0
9296,24073,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www,"Comedy, Fantasy",Movie,1,5.5,176.0
9297,27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www TV,"Comedy, Fantasy",TV,12,5.53,236.0
9298,28885,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www TV Heroine Kentei,"Comedy, Fantasy",ONA,11,4.78,91.0
9299,30212,Kono Mayonnaise wa Yuru Sugiru,Dementia,Movie,1,4.25,79.0
9300,15227,Kono Sekai no Katasumi ni,"Drama, Historical",Movie,1,8.14,8028.0
9301,12981,Kono Shihai kara no Sotsugyou Ozaki Yutaka,"Historical, Slice of Life",OVA,1,5.63,289.0
9302,26095,Kono Sora no Shita de,"Drama, Kids",OVA,1,6.33,54.0
9303,10335,Konpeki no Kantai Sourai Kaihatsu Monogatari,"Historical, Military",Special,1,6.45,164.0
9304,17599,Konpora Kid,"Comedy, Kids, Sci-Fi",TV,26,5.75,72.0
9305,25921,Koori no Kuni no Misuke,"Adventure, Kids",Movie,1,6.0,86.0
9306,18081,Koro Koro Kuririn no Inaka no Nezumi Tokai no Nezumi,"Fantasy, Kids",OVA,1,5.65,99.0
9307,10564,Korogashi Ryouta,"Action, Comedy, Seinen",OVA,3,5.9,96.0
9308,29745,Korokoro Animal,Kids,TV,60,6.0,43.0
9309,29759,Korokoro Animal 2,Kids,TV,51,4.67,45.0
9310,23733,Kosys Kochira Keihime Tetsudou Kouhou Systemka,"Comedy, Slice of Life",ONA,2,4.6,189.0
9311,33854,Kosys Lite Tsuyoku Suishou Bansaku no Sunglasses  Password Tsukaimawashi no Jutsu,"Comedy, Slice of Life",ONA,1,5.4,48.0
9312,7189,Kotatsu Neko,Comedy,TV,26,5.07,291.0
9313,8595,Kotencotenco,"Adventure, Comedy, Fantasy, Kids, Magic",TV,52,6.18,102.0
9314,33123,Koto Nakare Hero Gingerman,Comedy,TV,12,3.8,39.0
9315,31239,Kotori Samba,"Comedy, Music",TV,240,6.75,74.0
9316,33226,Kotowaza Gundamsan,"Comedy, Mecha, Parody",ONA,17,6.13,200.0
9317,20117,Kotowaza House,"Comedy, Slice of Life",TV,773,5.63,110.0
9318,2173,Kouchuu Ouja Mushiking Super Battle Movie Yami no Kaizou Kouchuu,"Adventure, Fantasy",Movie,1,5.94,181.0
9319,17469,Kouchuu Ouja Mushiking Greatest Champion e no Michi,"Adventure, Fantasy",Movie,1,5.47,109.0
9320,24159,Kougyou Aika Volley Boys,"Comedy, School, Seinen, Sports",OVA,2,5.64,83.0
9321,6571,Koumechan ga Iku,"Comedy, Romance, Slice of Life",TV,12,5.9,375.0
9322,23097,Kousagi Monogatari,"Comedy, Kids",Movie,1,6.2,67.0
9323,17563,Koutetsu no Vendetta Episode 0,"Action, Mecha, Military, Sci-Fi",ONA,1,6.09,257.0
9324,32626,Kozaru no Buranko,Kids,Movie,1,4.95,60.0
9325,33528,Kubbe Kort Animasjon,Fantasy,ONA,24,5.64,44.0
9326,33527,Kubbe no Ongakukai,"Fantasy, Music",ONA,1,4.62,55.0
9327,24797,Kubire 3 Sisters,Comedy,Special,7,3.0,57.0
9328,19687,Kuiba II Dazhan Yuan Yang Jie,"Action, Adventure, Fantasy, Kids",Movie,1,7.0,166.0
9329,19781,Kuiba III Zhanshen Jueqi,"Action, Adventure, Fantasy, Kids",Movie,1,6.82,176.0
9330,28151,Kujakuou Sengoku Tensei,"Action, Demons, Historical, Supernatural",ONA,1,4.33,181.0
9331,30176,Kujira,Adventure,Movie,1,5.74,77.0
9332,5886,Kujira no Josephina,"Adventure, Fantasy",TV,23,6.53,158.0
9333,9339,Kuma no Gakkou Jackie to Katie,"Comedy, Kids",Movie,1,6.33,158.0
9334,28119,Kuma no Minakuro to Kouhei Jiisan,"Drama, Kids",OVA,1,6.33,53.0
9335,11197,Kuma no Puutarou,Comedy,TV,30,6.3,79.0
9336,23699,Kumo ni Noru,"Action, Seinen",OVA,2,5.18,118.0
9337,28053,Kumo no Ito,Fantasy,Movie,1,5.8,158.0
9338,26279,Kumo no Ito OVA,Fantasy,OVA,1,6.36,67.0
9339,29718,Kumo no Ito Special,Drama,Special,1,6.6,58.0
9340,31007,Kumori Nochi Hare,"Drama, Kids",OVA,1,6.33,36.0
9341,34201,Kunichan no Ikka Ranran,"Drama, Slice of Life",Movie,1,7.5,24.0
9342,17669,Kunimatsusama no Otoridai,"Comedy, School, Sports",TV,46,6.88,95.0
9343,5809,Kupu Mamegoma,Kids,TV,51,6.44,380.0
9344,30395,KuripuriKuripura,Comedy,Movie,1,3.2,104.0
9345,31873,Kuro,"Kids, Music",Music,1,5.28,74.0
9346,19135,Kuroi Ame ni Utarete,"Drama, Historical",Movie,1,6.25,156.0
9347,1,1,1,1,1,1,1.0
9348,26043,Kurumiwari Ningyou 2014,"Drama, Fantasy, Romance",Movie,1,7.0,136.0
9349,17749,Kuruneko Kurunekobin,"Comedy, Slice of Life",Special,4,6.71,162.0
9350,17753,Kuruneko Nyaalock Holmes no Bouken,"Comedy, Slice of Life",Special,4,6.7,183.0
9351,33348,Kushimitama Samurai,"Action, Adventure, Drama, Historical, Samurai",Special,1,5.67,69.0
9352,22465,KutsuDaru,"Fantasy, Kids, School, Slice of Life",TV,48,6.03,339.0
9353,33115,Kutsuya to Kobito,"Fantasy, Kids",Movie,1,5.06,47.0
9354,18773,Kuwagata Tsumami,Comedy,ONA,84,6.5,68.0
9355,28109,Kuzuryuugawa to Shounen,"Drama, Historical",OVA,1,7.75,61.0
9356,19325,Kwaegeol Longman Narongi,"Adventure, Kids",TV,52,7.43,65.0
9357,17439,Kyojin no Hoshi Movie,"Drama, Sports",Movie,1,6.13,109.0
9358,17441,Kyojin no Hoshi Chizome no Kesshousen,"Drama, Sports",Movie,1,6.25,100.0
9359,17445,Kyojin no Hoshi Dai League Ball,"Drama, Sports",Movie,1,5.86,101.0
9360,17443,Kyojin no Hoshi Ike Ike Hyuuma,"Drama, Sports",Movie,1,6.57,100.0
9361,17447,Kyojin no Hoshi Shukumei no Taiketsu,"Drama, Sports",Movie,1,4.75,87.0
9362,28579,Kyorochan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",OVA,1,6.88,69.0
9363,20603,Kyoufu no Kyouchan,"Comedy, Parody",TV,7,4.58,66.0
9364,17615,Kyoufu Shinbun,"Horror, Shounen",OVA,2,5.38,163.0
9365,1,1,1,1,1,1,1.0
9366,28067,Kyouryoku Boukuusen,"Action, Historical, Military",Movie,1,3.57,104.0
9367,29493,Kyouryou Pikora,"Adventure, Kids",Special,1,3.93,47.0
9368,7681,Kyouryuu Wakusei,"Adventure, Fantasy, Historical, Sci-Fi",TV,60,6.5,138.0
9369,27847,Kyoushitsu wa Obake ga IppaiBoku wa Yuusha da zo,"Fantasy, Kids, Supernatural",OVA,1,6.5,45.0
9370,17673,Kyubi no Kitsune to Tobimaru Sesshoseki,"Demons, Fantasy",Movie,1,7.0,114.0
9371,27393,Kyuumei Senshi Nanosaver,"Adventure, Shounen",TV,28,5.75,62.0
9372,30066,LR Licensed by Royal Special,"Action, Adventure, Mystery, Police",Special,1,6.36,140.0
9373,6206,La Vilaine LuLu,Comedy,Special,13,4.5,108.0
9374,1,1,1,1,1,1,1.0
9375,30098,Lao Fu Zi Fan Dou Zhen Tan,"Comedy, Seinen",Movie,1,5.94,58.0
9376,30096,Lao Fu Zi Shui Hu Chuan,"Comedy, Historical, Seinen",Movie,1,6.71,65.0
9377,30099,Lao Fu Zi Zhi Xiao Shui Hu Chuan Qi,"Comedy, Seinen",Movie,1,6.15,60.0
9378,31673,Larva 2nd Season,Comedy,TV,34,7.05,92.0
9379,31674,Larva 3rd Season,Comedy,TV,26,7.09,60.0
9380,29712,Learn to Love,Dementia,Movie,1,5.5,89.0
9381,23597,Legend of Basara Shinbashi Theater,Comedy,Special,1,6.31,163.0
9382,30343,Legend of the Moles The Frozen Horror,"Adventure, Fantasy, Kids",Movie,1,6.0,45.0
9383,30349,Legend of the Moles The Treasure of Scylla,"Adventure, Fantasy, Kids",Movie,1,7.2,44.0
9384,6065,Lemon Angel YJban,"Romance, School",OVA,2,5.71,217.0
9385,29003,Lena lena,Slice of Life,TV,13,5.33,69.0
9386,31054,Letchu Getchu Saru Getchu,Comedy,TV,76,5.05,104.0
9387,32310,Letchu Getchu Saru Getchu Episode 0,Comedy,Special,1,3.52,54.0
9388,22421,Liccachan to Mahou no Kuni,"Fantasy, Kids",ONA,7,4.38,72.0
9389,1,1,1,1,1,1,1.0
9390,16820,Lightning Atom,"Action, Kids, Super Power",Movie,1,5.11,62.0
9391,32784,Lina Poe Poe,Music,Music,1,3.93,69.0
9392,18155,Linetown,Comedy,TV,50,6.18,369.0
9393,13177,Little Charo,Slice of Life,TV,50,6.57,131.0
9394,13179,Little Charo 2,Slice of Life,TV,50,6.3,103.0
9395,13465,Little Charo Touhokuhen,Kids,TV,12,6.25,102.0
9396,25027,Little Polar Bear Shirokumakun Doko e,"Adventure, Fantasy, Kids",Movie,1,6.56,107.0
9397,25029,Little Polar Bear Shirokumakun Fune ni Noru,"Adventure, Fantasy, Kids",OVA,1,5.78,109.0
9398,28097,Little Twins,"Adventure, Kids",OVA,3,6.0,62.0
9399,28099,Little Twins Bokura no Natsu ga Tondeiku,"Adventure, Kids",Movie,1,6.71,61.0
9400,29421,Liv amp Bell,"Adventure, Kids",Special,3,6.5,42.0
9401,17102,Lolling Seutajeu,"Kids, Sports",TV,26,5.6,84.0
9402,17104,Lolling Seutajeu Movie,"Kids, Sports",Movie,1,6.0,63.0
9403,32823,Long Zai Na Li,"Adventure, Comedy",Movie,1,7.5,40.0
9404,31493,Lord of Vermillion III Special Anime Movie,"Action, Adventure, Fantasy",Special,1,5.39,112.0
9405,32844,Love Will Find the Way Back Home,Music,Music,1,4.89,72.0
9406,23901,Lovely Movie Itoshi no Muco Season 2,Slice of Life,TV,22,5.58,293.0
9407,23899,Lovely Movie Itoshi no Muco Specials,Slice of Life,Special,3,4.67,166.0
9408,31205,Lulin Da Maoxian,"Adventure, Fantasy",Movie,1,6.5,46.0
9409,1,1,1,1,1,1,1.0
9410,31984,Lupin Shanshei Pilot,"Comedy, Parody",Special,1,5.5,171.0
9411,1,1,1,1,1,1,1.0
9412,7500,Maabou no Shounen Koukuu Tsuwamono,Historical,Movie,1,5.88,110.0
9413,30055,Mabeob Chunjamun Daemawangui Buhwaleul Magala,,Movie,1,4.6,41.0
9414,30057,Mabeobsaui Adeul Koli,"Adventure, Comedy, Fantasy",TV,13,4.2,44.0
9415,27965,Maboroshi Mabochan,"Adventure, Fantasy, Kids",TV,24,6.0,52.0
9416,4905,Mach Girl,"Cars, Comedy",TV,26,5.47,222.0
9417,19971,Machi Ichiban no Kechinbou,"Drama, Historical, Music, Supernatural",Special,1,5.61,117.0
9418,16131,Machine Robo Butchigiri Battle Hackers,"Action, Mecha, Sci-Fi",TV,31,6.22,239.0
9419,6577,Machine Robo Leina The Legend of Wolf Blade,"Action, Martial Arts, Mecha, Super Power",OVA,3,6.25,248.0
9420,30673,Made in Japan,Comedy,Movie,1,4.43,46.0
9421,30873,Madou King Granzort Nonstop Rabi,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",Special,1,6.71,69.0
9422,3828,Maegami Tarou,Adventure,Special,1,6.08,105.0
9423,31463,Maemilggot Unsu Joeun Nal Geurigo Bombom,"Drama, Slice of Life",Movie,1,5.5,67.0
9424,15915,Magical Hat,"Adventure, Comedy, Fantasy, Kids",TV,33,5.3,140.0
9425,33907,Magical Music Train,Music,Music,1,3.53,61.0
9426,28559,Magical Puuta no Hi Asobi wa Abunai yo,"Drama, Kids, Magic",OVA,1,6.2,41.0
9427,15407,Magical Suite Prism Nana,Magic,OVA,7,7.93,6797.0
9428,22827,MagicalTaruruutokun Movie,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.0,77.0
9429,22981,MagicalTaruruutokun Moeru Yuujou no Mahou Taisen,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.6,91.0
9430,22979,MagicalTaruruutokun Sukisuki Takoyaki,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.5,86.0
9431,5151,Mahjong Hishouden Naki no Ryuu,"Action, Drama, Game, Seinen",OVA,3,6.39,344.0
9432,23129,Mahou no Princess Minky Momo Hitomi no Seiza  Minky Momo Song Special,"Magic, Music, Shoujo",Music,1,5.49,147.0
9433,30298,Mahou no Princess Minky Momo Yume wo Dakishimete Specials,"Magic, Shoujo",Special,3,6.0,95.0
9434,33358,Mahou no Star Magical Emi Finale Finale,"Comedy, Magic, Shoujo",OVA,1,6.0,107.0
9435,32257,Mahou no Tenshi Creamy Mami no Otogibanashi,"Fantasy, Magic, Shoujo",Special,1,5.05,97.0
9436,32259,Mahou no Tenshi Creamy Mami Perfect Memory,"Parody, Shoujo, Slice of Life",OVA,1,5.0,95.0
9437,22239,Mahou no Yousei Persia Pilot,Magic,Special,1,5.09,151.0
9438,8495,Mahoutsukai Haley no Speed Story,"Fantasy, Kids, Magic",Movie,1,6.06,256.0
9439,33183,Mahoutsukai Precure Movie,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",Movie,1,7.71,514.0
9440,20499,Maji,"Drama, Shounen",OVA,3,6.17,109.0
9441,30094,Majin Sentai Death Ranger Ubawareta Pudding,"Action, Comedy",ONA,1,3.79,111.0
9442,8889,Majo Demo Steady,"Comedy, Ecchi, Magic, Romance",OVA,1,5.45,177.0
9443,9818,Mak Dau BoloYao WongZi,Comedy,Movie,1,7.18,102.0
9444,30051,Mak Dau Dang Dang Ban wo Xin,Comedy,Movie,1,6.11,56.0
9445,9817,Mak Dau Goo Si,Comedy,Movie,1,7.02,136.0
9446,30052,Mak Dau wo He wo Mama,Comedy,Movie,1,6.25,56.0
9447,9819,Mak Dau Xiang Dang Dang,Comedy,Movie,1,6.81,103.0
9448,28577,Makehen de Rokunen Sankumi no Hanshin Daishinsai,"Drama, Historical, Kids",OVA,1,8.0,37.0
9449,31008,Makeruna Senta Sayonara Ijime Mushi,"Drama, Kids",OVA,1,6.0,35.0
9450,25073,Makiba no Shoujo Katori Specials,"Adventure, Drama, Historical, Slice of Life",Special,2,6.5,85.0
9451,20229,Makkuro na Obentou,"Drama, Historical",Movie,1,7.67,103.0
9452,32224,Makochan no Koutsuu Anzen,"Drama, Kids",Movie,1,3.77,39.0
9453,8372,Makotochan,Comedy,Movie,1,5.41,160.0
9454,28989,Maku,Dementia,Movie,1,6.18,86.0
9455,29782,Malay Oki Kaisen,"Historical, Military",Movie,1,4.21,85.0
9456,30906,Malta no Bouken,"Kids, Slice of Life",TV,12,5.33,34.0
9457,26087,Mama Ohanashi Kikasete,"Fantasy, Kids",TV,15,7.4,59.0
9458,33551,MameshiPamyuPamyu,"Comedy, Parody",Special,9,5.26,110.0
9459,33552,Mameshiba Bangaihen,"Comedy, Music",Special,4,5.62,117.0
9460,33542,Mameshiba Gakuen,"Comedy, School",Special,Unknown,5.13,146.0
9461,33705,Mameshiba the DVD Green Peashiba no Kutsujoku,Comedy,OVA,4,5.5,111.0
9462,33547,Mameshiba x Gaist Crusher Collab CM,"Comedy, Fantasy, Parody",Special,1,5.08,128.0
9463,12185,Mameushikun,"Comedy, Fantasy, Kids",TV,52,6.56,72.0
9464,30930,Mameushikun no Koutsuu Anzen,"Drama, Kids",OVA,1,6.0,35.0
9465,11525,MamimumeMogacho,Kids,TV,13,6.55,95.0
9466,24019,Manabu no Natsuyasumi,"Fantasy, Kids",OVA,1,4.75,93.0
9467,16994,Mandalaya no Ryouta Kukidani Onsen Enshou Soudou Tan,"Comedy, Ecchi, Seinen",OVA,2,5.06,80.0
9468,23763,Manga Aesop Monogatari,"Adventure, Fantasy, Kids",Movie,1,5.87,81.0
9469,3180,Manga Aesop Monogatari TV,"Comedy, Fantasy, Kids",TV,52,6.5,175.0
9470,10136,Manga Doushite Monogatari,"Adventure, Comedy, Kids",TV,100,6.67,140.0
9471,30139,Manga Doushite Monogatari OVA,"Adventure, Comedy, Kids",OVA,2,5.44,49.0
9472,10135,Manga Hajimete Monogatari,"Adventure, Comedy, Historical",TV,305,6.36,169.0
9473,30107,Manga Hajimete Monogatari OVA,"Adventure, Comedy, Historical",OVA,1,5.8,52.0
9474,10138,Manga Hajimete Omoshiro Juku,"Adventure, Kids",TV,110,6.68,162.0
9475,30312,Manga Hajimete Omoshiro Juku OVA,"Adventure, Kids",OVA,4,6.11,48.0
9476,20241,Manga Hana no Kakarichou,"Comedy, Seinen, Slice of Life",Movie,1,7.33,56.0
9477,20183,Manga Ijin Monogatari,Historical,TV,46,6.87,141.0
9478,23001,Manga Jinbutsushi,Historical,TV,365,6.91,71.0
9479,20231,Manga Kodomo Bunko,"Drama, Fantasy, Kids",TV,51,6.14,84.0
9480,33300,Manga Kotowaja Jiten,"Comedy, Historical",TV,88,6.5,37.0
9481,11829,Manga Mitokoumon,Historical,TV,46,7.15,169.0
9482,10137,Manga Naruhodo Monogatari,"Adventure, Kids",TV,102,6.74,115.0
9483,30198,Manga Naruhodo Monogatari OVA,"Adventure, Kids",OVA,5,6.67,50.0
9484,9856,Manga Nihon Emaki,Historical,TV,46,6.17,122.0
9485,10709,Manga Nihon Keizai Nyuumon,Drama,TV,25,6.67,86.0
9486,11245,Manga Nihonshi,Historical,TV,52,6.2,114.0
9487,22509,Manga Nihonshi NHK Han,Historical,TV,40,7.55,188.0
9488,10282,Manga Nippon Mukashibanashi,Historical,TV,12,5.95,174.0
9489,10285,Manga Nippon Mukashibanashi Movie,Historical,Movie,1,6.05,110.0
9490,24683,Manzai Taikouki,"Comedy, Historical, Seinen",Movie,1,5.14,53.0
9491,28237,MapleStory Special,"Action, Comedy, Fantasy, Kids",Special,1,5.46,152.0
9492,5987,Marin to Yamato Fushigi na Nichiyoubi,Kids,OVA,1,5.69,137.0
9493,16784,Marin X,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.08,76.0
9494,6942,Marine Snow no Densetsu,Sci-Fi,Special,1,6.32,184.0
9495,10648,Mars,"Action, Mecha, Sci-Fi, Shounen",OVA,2,6.0,183.0
9496,19873,Marude Dameo,"Comedy, Sci-Fi, Shounen",TV,47,6.2,73.0
9497,29963,Marude Sekai,Music,Music,1,3.93,79.0
9498,16590,Mashin Eiyuuden Wataru Soukaizan Eiyuu Densetsu,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",OVA,1,7.0,115.0
9499,33383,Mask Masters,"Action, Adventure",TV,26,8.0,53.0
9500,32059,Master of Torque 3,"Action, Sci-Fi",ONA,1,4.83,167.0
9501,30781,Matsubarakun,Comedy,ONA,5,4.59,84.0
9502,33843,Matsubarakun Mackie E no Ouen Message,Comedy,ONA,1,3.38,48.0
9503,27951,Mattsu to Yanma to Moburisan 2 Suigun Otakara to Nazotoki no Shimajima,"Fantasy, Magic",ONA,1,4.95,168.0
9504,25301,Maya no Isshou,"Drama, Historical, Slice of Life",Movie,1,8.75,66.0
9505,10239,Mayutoro The Toons,"Comedy, Fantasy, Kids",TV,33,5.38,76.0
9506,29719,Maze Maze Wien,Dementia,Movie,1,5.9,59.0
9507,8442,MazeBakunetsu Jikuu Tenpen Kyoui no Giant,"Adventure, Comedy, Fantasy, Mecha, Shounen",Movie,1,6.22,381.0
9508,9821,McDull and Chinese Culture,"Comedy, Historical",TV,5,6.79,90.0
9509,9820,McDull the Alumni,Comedy,Movie,1,6.38,83.0
9510,11711,Me wo Samase Toragorou,Kids,Special,1,5.67,69.0
9511,26221,Mebae no Ashita,"Drama, Kids",OVA,1,8.33,45.0
9512,31009,Mebuki,"Drama, Kids",OVA,1,7.0,34.0
9513,16834,Mecha Robot Corps 3,"Action, Adventure, Mecha, Shounen",Movie,1,4.31,82.0
9514,9334,MechaAfrokun,Comedy,OVA,1,6.25,183.0
9515,6727,Mechakko Dotakon,"Comedy, Sci-Fi",TV,28,6.36,125.0
9516,24259,Mechano Scientific Attack Force,"Comedy, Dementia, Fantasy, Horror, Music, Parody",OVA,3,2.55,120.0
9517,25267,Megumi to Taiyou II Kajuu Gummi Tweet Mystery  Kieta Sapphire Roman no Nazo,Mystery,Special,1,4.94,154.0
9518,25491,Megumi to Taiyou III Kajuu Gummi Tweet Fantasy  Timeline World,Fantasy,Special,1,4.94,128.0
9519,25265,Megumi to Taiyou Kajuu Gummi Tweet Love Story,"Romance, Slice of Life",Special,1,5.36,232.0
9520,26271,Meiji Ishin wo Tsukuriageta Hitobito,"Drama, Historical, Kids, Samurai",OVA,1,5.0,52.0
9521,33087,Meiji Tokyo Renka Movie Hanakagami no Fantasia,"Fantasy, Harem, Historical, Romance, Shoujo",Movie,1,6.22,766.0
9522,25085,Meiken Lassie Specials,"Adventure, Slice of Life",Special,2,6.38,69.0
9523,33079,Meikyoku to Dai Sakkyokka Monogatari,"Historical, Music",OVA,9,7.25,44.0
9524,4121,Meimon Daisan Yakyuubu,"Action, Shounen, Sports",TV,40,6.44,214.0
9525,30027,Meisaku World,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",TV,39,8.0,42.0
9526,19705,Meitantei Hangyodon Kaitou Ruzu Arawarunokan,"Kids, Mystery",OVA,1,4.05,67.0
9527,21447,Meitantei Rascal,"Adventure, Kids, Mystery",TV,12,5.52,162.0
9528,27559,Mellow,"Comedy, School, Seinen",OVA,1,6.23,122.0
9529,18311,Meoteoldosa,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,5.89,71.0
9530,18331,Meoteoldosawa 108 Yogoe,"Action, Adventure, Fantasy, Shounen",Movie,1,5.44,67.0
9531,18329,Meoteoldosawa Ttomae,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,5.38,66.0
9532,7616,Michi,Drama,Movie,4,8.0,187.0
9533,16586,Michitekuru Toki no Mukou ni,"Adventure, Fantasy, Romance",Special,1,6.9,126.0
9534,3846,Microid S,"Action, Sci-Fi",TV,26,6.08,160.0
9535,7751,Midnight Horror School,Comedy,TV,52,6.9,328.0
9536,30723,Midori no Makibao Compilation OVA,"Comedy, Sports",OVA,1,5.56,50.0
9537,5994,Midoriyama Koukou Koushienhen,"Comedy, School, Sports",OVA,10,7.26,138.0
9538,8522,Midoriyama Koukou Koushienhen Movie,"Comedy, School, Sports",Movie,1,6.08,93.0
9539,26259,Mienu Me ni Kanjita Kumotoriyama no Asahi,"Drama, Kids",OVA,1,9.0,47.0
9540,27579,Miichan no Tenohira,"Drama, Historical",Movie,1,8.33,51.0
9541,31268,Miira no Yume,Dementia,Movie,1,2.97,98.0
9542,26107,Miitsuketa,"Drama, Kids",OVA,1,7.67,48.0
9543,25661,Mikan Enikki Specials,"Comedy, Shoujo, Slice of Life",Special,2,7.0,116.0
9544,12259,Mikeneko Holmes no Yuurei Joushu,"Comedy, Drama, Mystery",OVA,1,6.53,105.0
9545,20453,Mikosuri HanGekijou,"Comedy, Parody",OVA,1,5.43,60.0
9546,29557,Mikuni no Tame Ni,"Historical, Military",Movie,1,4.14,96.0
9547,19597,Milk House Dreaming Ai no Shiki,"Music, Shoujo",OVA,1,4.81,122.0
9548,16954,Milky Passion Dougenzaka  Ai no Shiro,"Josei, Romance",OVA,1,5.47,196.0
9549,1,1,1,1,1,1,1.0
9550,31582,Mimizu Monogatari,Dementia,Movie,1,3.39,139.0
9551,26319,Mimizuku to Tsukisama,"Drama, Kids",OVA,1,5.8,43.0
9552,26255,Mina no Bousai Mura Dzukuri,"Drama, Kids",OVA,1,5.0,40.0
9553,26247,Mina no Egao,"Drama, Kids",OVA,1,6.22,52.0
9554,26253,Mina no Mura no Gomi Soudou,"Drama, Kids",OVA,1,5.5,40.0
9555,26249,Mina no Mura to Kawa,"Drama, Kids",OVA,1,6.0,42.0
9556,26251,Mina no Mura to Mori,"Drama, Kids",OVA,1,6.2,43.0
9557,32475,Minami no Kuni kara Kita Tegami,"Kids, Music",Music,1,5.8,43.0
9558,25071,Minami no Niji no Lucy Specials,"Adventure, Drama, Slice of Life",Special,2,7.6,93.0
9559,29767,Minamo,,Movie,1,4.04,106.0
9560,26277,Minamoto no Yoritomo to Bushi no Yononaka,"Drama, Historical, Kids, Samurai",OVA,1,7.67,49.0
9561,7452,Mini Moni Yaru no da Pyon,Comedy,TV,66,4.78,146.0
9562,31410,Mini Van 2nd Season,"Comedy, Game, Parody, Slice of Life",TV,26,6.1,373.0
9563,18275,Mini Yon Soldier Rin,"Action, Adventure, Mecha, Shounen",OVA,1,4.8,63.0
9564,34122,Minna de Bokumetsu Inshu Unten,Drama,Special,1,4.56,48.0
9565,30759,Minna de Tonda,"Drama, Kids",OVA,1,7.67,38.0
9566,26325,Minna Ichiban,"Drama, Kids",OVA,1,6.0,41.0
9567,26337,Minna no Doutoku,"Drama, Fantasy, Historical, Kids, School",OVA,6,8.67,41.0
9568,23729,Minna Tomodachi,"Comedy, Fantasy, Kids",OVA,1,5.0,41.0
9569,25051,Miracle Giants Doumukun Special,Sports,Special,1,5.55,73.0
9570,16021,Miracle Psychicer Seizan,"Action, Adventure, Fantasy",OVA,5,7.12,97.0
9571,5374,Miracle Mimika,"Kids, Slice of Life",TV,225,5.28,145.0
